   ,DEL_DATE,SHOP_CODE,MATERIAL,EFF_DURATION,DELAY_FROM,DELAY_TO,DELAY_DURN,CUM_DELAY,EQPT,SUB_EQPT,EFF_DURN
8908,1/20/2005,1,ICC,0.833333,5.1,6,0.5,0.5,OT-2,others,0.833333
8909,1/20/2005,1,BC,18,12,6,18,18,CT-2,others,18
8932,1/20/2005,1,ICC,5.75,0.15,6,5.45,5.45,CCM-2,others,5.75
8975,1/20/2005,1,ICC,4,0,0,4,4,PCM,M/C-4,4
9004,1/19/2005,1,ICC,9.5,9.3,19,9.3,9.3,MILL,others,9.5
9085,1/19/2005,1,ICC,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
9103,1/19/2005,1,BC,4.333333,6,10.2,4.2,15.2,CCM-2,others,4.333333
9129,1/19/2005,1,ICC,6.666667,6,12.4,6.4,11.4,SSY CR,others,6.666667
9194,1/18/2005,1,ICC,11,19,6,11,11,BHS,KA-3 &4,11
9201,1/18/2005,1,BC,4,0,0,4,4,PCM,M/C-4,4
9229,1/18/2005,1,ICC,4,0,0,4,4,PCM,M/C-3,4
9260,1/18/2005,1,ICC,3,6,9,3,1059,others,CHAMBER-6,3
9261,1/18/2005,1,ICC,24,6,6,24,285.3,FK-4,others,24
9299,1/17/2005,1,BC,6,6,12,6,22,PCM,M/C-4,6
9300,1/17/2005,1,ICC,0.25,13.3,13.45,0.15,0.15,MILL,others,0.25
9301,1/17/2005,1,ICC,3.166667,6,9.1,3.1,3.45,OT-1,others,3.166667
9317,1/17/2005,1,ICC,5.583333,12.4,18.15,5.35,5.35,OT-2,others,5.583333
9319,1/17/2005,1,ICC,9.916667,9.3,19.25,9.55,9.55,OT-3,others,9.916667
9322,1/17/2005,1,BC,24,6,6,24,384,PCM,M/C-2,24
9409,1/16/2005,1,ICC,0.166667,17.3,17.4,0.1,0.1,MILL,others,0.166667
9410,1/16/2005,1,ICC,4,0,0,4,4,PCM,M/C-3,4
9421,1/16/2005,1,ICC,2,14,16,2,2,others,F/C-1,2
9422,1/16/2005,1,MCC,1.5,17.3,19,1.3,1.3,BAR MILL,others,1.5
9448,1/16/2005,1,BC,11.5,6,17.3,11.3,11.3,BAR MILL,others,11.5
9522,1/15/2005,1,ICC,0.75,12,12.45,0.45,0.45,GETS,TG-1,0.75
9526,1/15/2005,1,BC,0.083333,18.35,18.45,0.1,0.1,MILL,"LINE-3,4",0.083333
9527,1/15/2005,1,MCC,0.333333,18.5,19.1,0.2,0.2,CT-1,others,0.333333
9536,1/15/2005,1,BC,7.5,10.3,18,7.3,7.3,CCM-1,others,7.5
9553,1/15/2005,1,ICC,9.333333,9,18.2,9.2,9.2,others,"CO-67,70",9.333333
9559,1/15/2005,1,MCC,0.333333,14,14.2,0.2,0.2,MILL,others,0.333333
9564,1/15/2005,1,ICC,24,6,6,24,9332.1,others,PAC-1,24
9566,1/15/2005,1,ICC,0.083333,6,6.1,0.1,0.5,MILL,"LINE-1,2",0.083333
9568,1/15/2005,1,ICC,24,6,6,24,2952,others,STOVE-4,24
9569,1/15/2005,1,MCC,24,6,6,24,1056,others,CHAMBER-6,24
9570,1/15/2005,1,MCC,0.666667,6,6.4,0.4,1,OT-2,others,0.666667
9581,1/15/2005,1,ICC,0.083333,20,20.1,0.1,0.1,MILL,"LINE-1,2",0.083333
9649,1/14/2005,1,ICC,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
9654,1/14/2005,1,ICC,0.5,9,9.3,0.3,0.3,CONV-C,others,0.5
9655,1/14/2005,1,ICC,3,10.05,13.05,3,3,CCM-2,others,3
9656,1/14/2005,1,ICC,0.833333,7.3,8.2,0.5,0.5,CONV-A,others,0.833333
9657,1/14/2005,1,BC,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
9665,1/14/2005,1,ICC,24,6,6,24,360,PCM,M/C-2,24
9678,1/14/2005,1,BC,0.666667,9.5,10.3,0.4,0.4,CCM-1,others,0.666667
9721,1/14/2005,1,BC,1.5,14.05,15.35,1.3,1.3,CONV-A,others,1.5
9755,1/13/2005,1,MCC,0.5,6.15,6.45,0.3,0.3,MILL,others,0.5
9860,1/13/2005,1,ICC,24,6,6,24,264,others,CHAMBER-1,24
9863,1/13/2005,1,BC,8.583333,20.45,5.2,8.35,8.35,OT-3,others,8.583333
9903,1/12/2005,1,ICC,0.25,4,4.15,0.15,0.15,OT-2,others,0.25
9904,1/12/2005,1,ICC,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
9918,1/12/2005,1,BC,0.583333,23.15,23.5,0.35,0.35,CT-2,others,0.583333
9950,1/12/2005,1,ICC,5.083333,21.45,2.5,5.05,5.05,CT-1,others,5.083333
9968,1/12/2005,1,BC,0.666667,2.5,3.3,0.4,0.4,CT-1,others,0.666667
10015,1/11/2005,1,MCC,1.833333,18,19.5,1.5,1.5,CCM-1,others,1.833333
10020,1/11/2005,1,ICC,0.666667,18.2,19,0.4,0.4,CCM-2,others,0.666667
10028,1/11/2005,1,ICC,0.666667,1.2,2,0.4,0.4,OT-1,others,0.666667
10048,1/11/2005,1,BC,4.583333,6,10.35,4.35,7.4,CT-1,others,4.583333
10055,1/11/2005,1,ICC,0.333333,12.4,13,0.2,0.2,CT-2,others,0.333333
10081,1/11/2005,1,BC,2.583333,7.1,9.45,2.35,2.35,BOILER-2,others,2.583333
10145,1/10/2005,1,MCC,3,11,14,3,3,BILLET MIL,others,3
10147,1/10/2005,1,ICC,0.125,0,0,0.3,0.3,MILL,LINE-1,0.125
10150,1/10/2005,1,BC,0.5,12,12.3,0.3,0.3,F/C-1,TH-3,0.5
10173,1/10/2005,1,ICC,9.333333,9,18.2,9.2,9.2,WBRC,CO-26,9.333333
10179,1/10/2005,1,ICC,6.75,10,16.45,6.45,6.45,CPP,Y-5,6.75
10180,1/10/2005,1,BC,1.416667,10.35,12,1.25,1.25,CPP,Y-5A,1.416667
10181,1/10/2005,1,MCC,0.416667,6.1,6.35,0.25,0.25,MILL,others,0.416667
10234,1/10/2005,1,ICC,0.75,14,14.45,0.45,0.45,OT-3,others,0.75
10287,1/9/2005,1,ICC,0.208333,6.35,7,0.25,0.25,MILL,"LINE-1,2",0.208333
10296,1/9/2005,1,BC,0.166667,22.2,22.3,0.1,0.1,MILL,S-13,0.166667
10441,1/8/2005,1,ICC,0.5,5.3,6,0.3,0.3,BAR MILL,others,0.5
10444,1/8/2005,1,ICC,0.083333,2.15,2.25,0.1,0.1,MILL,"LINE-3,4",0.083333
10445,1/8/2005,1,ICC,1.583333,0.05,1.4,1.35,1.35,others,H & R,1.583333
10485,1/8/2005,1,ICC,0.25,22.05,22.2,0.15,0.15,MILL,others,0.25
10548,1/7/2005,1,ICC,1.083333,22.25,23.3,1.05,1.05,CONV-C,others,1.083333
10550,1/7/2005,1,ICC,16,14,6,16,16,PCM,M/C-4,16
10606,1/7/2005,1,BC,9,9,18,9,9,others,CC-8,9
10640,1/7/2005,1,ICC,0.333333,12,12.2,0.2,0.2,M/C-2,others,0.333333
10645,1/7/2005,1,BC,0.25,15.45,16,0.15,0.15,M/C-2,others,0.25
10680,1/6/2005,1,ICC,0.166667,0,0,0.1,0.1,BILLET MIL,others,0.166667
10745,1/6/2005,1,BC,12,0,0,12,12,PCM,M/C-1,12
10751,1/6/2005,1,MCC,9,9,18,9,9,WBRC,CC-37,9
10817,1/5/2005,1,ICC,0.1875,12,12.45,0.45,0.45,MILL,LINE-3,0.1875
10818,1/5/2005,1,BC,0.5,18.55,19.25,0.3,0.3,CONV-A,others,0.5
10819,1/5/2005,1,MCC,0.333333,1,1.4,0.4,0.4,BAR MILL,LINE-1,0.333333
10828,1/5/2005,1,ISC,6,0,0,6,6,PCM,M/C-4,6
10844,1/5/2005,1,ISC,3.166667,6,9.1,3.1,19.1,CT-2,others,3.166667
10880,1/5/2005,1,MCC,2.166667,17,19.1,2.1,2.1,CCM-4,others,2.166667
10905,1/5/2005,1,ICC,6,6,12,6,6,MILL,others,6
10980,1/4/2005,1,ICC,0.083333,15.3,15.4,0.1,0.1,MILL,"LINE-1,2",0.083333
11033,1/4/2005,1,ICC,2,7,9,2,2,CPP,Y-6,2
11040,1/4/2005,1,BC,9.75,9.3,19.15,9.45,9.45,CSP,ROUTE-A,9.75
11042,1/4/2005,1,ICC,8,9.3,17.3,8,8,CSP,ROUTE-A,8
11080,1/3/2005,1,ICC,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
11138,1/3/2005,1,MCC,0.333333,22,22.2,0.2,0.2,BAR MILL,others,0.333333
11145,1/3/2005,1,BC,3.166667,20.3,23.4,3.1,3.1,CCM-3,others,3.166667
11146,1/3/2005,1,ICC,13.166667,9.3,22.4,13.1,13.1,CCM-2,others,13.166667
11150,1/3/2005,1,MCC,6.916667,23.05,6,6.55,6.55,CCM-4,others,6.916667
11219,1/2/2005,1,ICC,0.333333,5.4,6,0.2,0.2,OT-2,others,0.333333
11220,1/2/2005,1,MCC,2.666667,3,5.4,2.4,2.4,OT-2,others,2.666667
11224,1/2/2005,1,ICC,9.666667,18.4,4.2,9.4,9.4,OT-1,others,9.666667
11239,1/2/2005,1,ICC,14.833333,14,4.5,14.5,14.5,OT-3,others,14.833333
11252,1/2/2005,1,BC,5.5,17.3,23,5.3,5.3,LOCP,others,5.5
11328,1/1/2005,1,ICC,8,0,0,8,8,PCM,M/C-1,8
11345,1/1/2005,1,BC,0.5,0,0,0.3,0.3,MILL,others,0.5
11352,1/1/2005,1,ICC,0.166667,0,0,0.1,0.1,MILL,others,0.166667
11358,1/1/2005,1,ICC,2,22.55,0.55,2,2,M/C-2,others,2
11396,1/1/2005,1,ICC,0.416667,6.05,6.3,0.25,0.25,MILL,others,0.416667
11451,1/1/2005,1,ICC,0.666667,6.3,7.1,0.4,0.4,BAR MILL,S-22,0.666667
11453,1/1/2005,1,ICC,0.166667,0,0,0.1,0.1,BILLET MIL,F/C-1,0.166667
11473,12/31/2004,1,ICC,0.75,4.2,5.05,0.45,0.45,OT-1,others,0.75
11509,12/31/2004,1,BC,7.5,9,16.3,7.3,7.3,others,LOCO-1,7.5
11544,12/31/2004,1,ICC,0.5,0,0,0.3,0.3,M/C-2,others,0.5
11548,12/31/2004,1,ICC,0.5,0,0,0.3,0.3,MILL,others,0.5
11549,12/31/2004,1,ICC,0.333333,0,0,0.2,0.2,MILL,others,0.333333
11553,12/31/2004,1,BC,0.333333,18.3,19.1,0.4,0.4,BAR MILL,LINE-1,0.333333
11597,12/31/2004,1,BC,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
11654,12/30/2004,1,BC,0.5,0,0,0.3,0.3,MILL,others,0.5
11655,12/30/2004,1,ICC,24,6,6,24,1032,others,CHAMBER-6,24
11659,12/30/2004,1,BC,4.416667,6,10.25,4.25,6.55,CCM-2,others,4.416667
11694,12/30/2004,1,BC,0.166667,20.2,20.4,0.2,0.2,MILL,"LINE-1,2",0.166667
11805,12/29/2004,1,ICC,3.166667,19.3,22.4,3.1,3.1,CCM-2,others,3.166667
11840,12/29/2004,1,BC,3.916667,16.35,20.3,3.55,3.55,CCM-3,others,3.916667
11841,12/29/2004,1,MCC,0.416667,19.05,19.3,0.25,0.25,CCM-2,others,0.416667
11921,12/28/2004,1,ICC,0.416667,2.2,2.45,0.25,0.25,CT-2,others,0.416667
11953,12/28/2004,1,BC,0.25,11.3,11.45,0.15,0.15,M/C-1,others,0.25
11958,12/28/2004,1,ICC,0.25,11.3,11.45,0.15,0.15,M/C-2,others,0.25
12054,12/27/2004,1,ICC,0.166667,0,0,0.1,0.1,BILLET MIL,others,0.166667
12105,12/27/2004,1,ICC,0.5,8.2,8.5,0.3,0.3,CONV-C,others,0.5
12173,12/26/2004,1,MCC,0.916667,15,15.55,0.55,0.55,CONV-C,CHG CR,0.916667
12178,12/26/2004,1,MCC,0.083333,1.3,1.35,0.05,0.05,MILL,others,0.083333
12187,12/26/2004,1,BC,0.083333,23.45,0.05,0.2,0.2,MILL,LINE-1,0.083333
12251,12/26/2004,1,ICC,6.5,10.3,17,6.3,6.3,CCM-4,others,6.5
12261,12/26/2004,1,ICC,0.333333,18.3,18.5,0.2,0.2,CONV-C,others,0.333333
12263,12/26/2004,1,ICC,0.25,22.1,22.25,0.15,0.15,MILL,others,0.25
12271,12/26/2004,1,ICC,9.5,9,18.3,9.3,9.3,BRC,CO-31,9.5
12309,12/26/2004,1,ISC,9,9,18,9,9,WBRC,CO-25,9
12310,12/25/2004,1,ICC,6,0,0,6,6,PCM,M/C-4,6
12318,12/25/2004,1,ICC,24,6,6,24,2904,others,STOVE-4,24
12326,12/25/2004,1,MCC,24,6,6,24,312,PCM,M/C-2,24
12335,12/25/2004,1,ISC,1.5,6,7.3,1.3,9,CCM-4,others,1.5
12337,12/25/2004,1,MCC,24,6,6,24,9284.1,others,PAC-1,24
12374,12/25/2004,1,ICC,24,6,6,24,213.3,FK-4,others,24
12379,12/25/2004,1,BC,24,6,6,24,216,others,CHAMBER-1,24
12380,12/25/2004,1,ISC,4,6,10,4,34,PCM,M/C-4,4
12414,12/25/2004,1,MCC,0.333333,11,11.4,0.4,0.4,BAR MILL,LINE-2,0.333333
12502,12/24/2004,1,ICC,0.5,22,22.3,0.3,0.3,BAR MILL,S-8,0.5
12550,12/24/2004,1,ICC,0.75,12.3,13.15,0.45,0.45,M/C-1,OK-20,0.75
12563,12/24/2004,1,ISC,0.25,4.15,4.3,0.15,0.15,M/C-1,others,0.25
12579,12/23/2004,1,BC,0.166667,14.3,14.4,0.1,0.1,BAR MILL,others,0.166667
12580,12/23/2004,1,ICC,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
12581,12/23/2004,1,ICC,0.333333,10.3,10.5,0.2,0.2,M/C-1,B FEEDER,0.333333
12590,12/23/2004,1,BC,8.666667,9,17.4,8.4,8.4,BRC,others,8.666667
12615,12/23/2004,1,BC,1.5,20,21.3,1.3,1.3,CCM-6,others,1.5
12632,12/23/2004,1,BC,8,11.5,19.5,8,8,CONV-C,others,8
12651,12/23/2004,1,ICC,11,7.3,18.3,11,11,CCM-4,others,11
12666,12/23/2004,1,ISC,0.166667,0,0,0.1,0.1,MILL,others,0.166667
12709,12/22/2004,1,ISC,0.583333,16.05,16.4,0.35,0.35,MILL,others,0.583333
12711,12/22/2004,1,ICC,0.25,14.45,15,0.15,0.15,M/C-1,others,0.25
12712,12/22/2004,1,ICC,2.833333,16.4,19.3,2.5,2.5,OT-1,others,2.833333
12713,12/22/2004,1,ICC,2.833333,0.4,3.3,2.5,2.5,CCM-2,others,2.833333
12775,12/22/2004,1,ICC,0.5,12,12.3,0.3,0.3,M/C-1,others,0.5
12917,12/21/2004,1,MCC,0.25,4.35,4.5,0.15,0.15,M/C-2,others,0.25
12945,12/21/2004,1,ICC,0.5,6,6.3,0.3,0.3,BAR MILL,others,0.5
12953,12/21/2004,1,BC,0.5,0,0,0.3,0.3,MILL,others,0.5
12954,12/21/2004,1,BC,0.116667,0,0,0.07,0.07,MILL,LHS,0.116667
12955,12/21/2004,1,ICC,0.133333,0,0,0.08,0.08,MILL,LHS,0.133333
12977,12/20/2004,1,BC,0.25,0,0,0.15,0.15,MILL,LHS,0.25
12982,12/20/2004,1,ISC,6.25,13.45,20,6.15,6.15,CCM-6,others,6.25
12983,12/20/2004,1,MCC,0.166667,0,0,0.1,0.1,MILL,others,0.166667
13013,12/20/2004,1,ICC,0.75,22.2,23.05,0.45,0.45,CONV-B,others,0.75
13014,12/20/2004,1,ICC,0.083333,3.4,3.45,0.05,0.05,MILL,others,0.083333
13138,12/19/2004,1,ICC,3.333333,21.3,0.5,3.2,3.2,OT-2,others,3.333333
13217,12/19/2004,1,BC,10.666667,17.5,4.3,10.4,10.4,CT-1,others,10.666667
13218,12/19/2004,1,ICC,0.5,4.3,5,0.3,0.3,CT-1,others,0.5
13219,12/19/2004,1,BC,3.333333,18.3,21.5,3.2,3.2,CCM-3,others,3.333333
13220,12/19/2004,1,ICC,0.416667,22.2,22.45,0.25,0.25,CONV-C,others,0.416667
13239,12/19/2004,1,ICC,8,0,0,8,8,PCM,M/C-4,8
13247,12/19/2004,1,BC,0.583333,0,0,0.35,0.35,M/C-2,others,0.583333
13254,12/18/2004,1,BC,4,0,0,4,4,PCM,M/C-3,4
13273,12/18/2004,1,ICC,0.25,0,0,0.15,0.15,CONV-C,others,0.25
13277,12/18/2004,1,MCC,0.833333,15.4,16.3,0.5,0.5,OT-2,others,0.833333
13278,12/18/2004,1,ICC,0.666667,14.5,15.3,0.4,0.4,OT-3,others,0.666667
13305,12/18/2004,1,ICC,10,8.3,18.3,10,10,others,CC-49,10
13400,12/17/2004,1,ISC,0.416667,12.45,13.1,0.25,0.25,CT-1,others,0.416667
13401,12/17/2004,1,MCC,0.083333,9.4,10,0.2,0.2,MILL,LINE-4,0.083333
13433,12/17/2004,1,ISC,2.916667,15.35,18.3,2.55,2.55,CCM-3,others,2.916667
13502,12/16/2004,1,BC,0.75,9.15,10.45,1.3,1.3,BAR MILL,LINE-1,0.75
13548,12/16/2004,1,ISC,1.5,11.3,13,1.3,1.3,MILL,others,1.5
13549,12/16/2004,1,MCC,0.75,10.3,11.15,0.45,0.45,CONV-A,TH,0.75
13579,12/16/2004,1,ICC,24,6,6,24,1008,others,CHAMBER-6,24
13653,12/15/2004,1,ICC,8.5,9.3,18,8.3,8.3,others,STKR,8.5
13662,12/15/2004,1,BC,24,6,6,24,189.3,FK-3,others,24
13663,12/15/2004,1,ICC,0.083333,13.3,13.35,0.05,0.05,MILL,others,0.083333
13669,12/15/2004,1,BC,24,6,6,24,684,BOILER-1,others,24
13705,12/15/2004,1,BC,2.75,6,8.45,2.45,3.15,CCM-2,others,2.75
13729,12/15/2004,1,BC,24,6,6,24,288,PCM,M/C-2,24
13774,12/14/2004,1,ICC,1.5,6,7.3,1.3,1.45,OT-1,others,1.5
13837,12/14/2004,1,ICC,0.333333,0,0,0.2,0.2,MILL,others,0.333333
13845,12/14/2004,1,BC,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
13860,12/14/2004,1,BC,0.416667,6.2,6.45,0.25,0.25,MILL,others,0.416667
13881,12/13/2004,1,MCC,0.166667,7.55,8.05,0.1,0.1,MILL,others,0.166667
13894,12/13/2004,1,ICC,0.5,7,7.3,0.3,0.3,M/C-1,others,0.5
13895,12/13/2004,1,ICC,0.5,7,7.3,0.3,0.3,M/C-2,others,0.5
13906,12/13/2004,1,BC,2.5,11,13.3,2.3,2.3,M/C-2,others,2.5
13907,12/13/2004,1,ICC,2.5,11,13.3,2.3,2.3,M/C-1,others,2.5
13987,12/13/2004,1,BC,0.5,14.2,14.5,0.3,0.3,CONV-C,others,0.5
14081,12/12/2004,1,ICC,0.916667,9.15,10.1,0.55,0.55,CONV-C,others,0.916667
14090,12/12/2004,1,ICC,8,9,17,8,8,BRC,CO-31,8
14112,12/12/2004,1,ICC,0.166667,17.45,17.55,0.1,0.1,MILL,others,0.166667
14126,12/12/2004,1,MCC,24,6,6,24,9260.1,others,PAC-1,24
14166,12/11/2004,1,ISC,6,21.15,3.15,6,6,CT-1,others,6
14176,12/11/2004,1,BC,0.25,21.45,22,0.15,0.15,M/C-2,others,0.25
14180,12/11/2004,1,BC,0.25,15.3,15.45,0.15,0.15,M/C-1,OK-20,0.25
14181,12/11/2004,1,ICC,0.583333,2.3,3.05,0.35,0.35,OT-1,others,0.583333
14201,12/11/2004,1,ICC,10.25,13,23.15,10.15,10.15,OT-2,others,10.25
14237,12/11/2004,1,MCC,0.5,0,0,0.3,0.3,MILL,others,0.5
14241,12/11/2004,1,ICC,15.083333,8.45,23.5,15.05,15.05,CCM-2,others,15.083333
14352,12/10/2004,1,MCC,0.25,0,0,0.15,0.15,MILL,others,0.25
14391,12/9/2004,1,ICC,0.25,0,0,0.15,0.15,MILL,RTC-4,0.25
14437,12/9/2004,1,ICC,3.416667,22.5,5.4,6.5,6.5,BAR MILL,LINE-2,3.416667
14470,12/9/2004,1,ICC,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
14489,12/9/2004,1,ICC,1.416667,3.55,5.2,1.25,1.25,CCM-2,others,1.416667
14490,12/9/2004,1,BC,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
14491,12/9/2004,1,MCC,1,4.45,5.45,1,1,OT-3,others,1
14492,12/9/2004,1,ICC,0.333333,14.1,14.3,0.2,0.2,MILL,others,0.333333
14514,12/8/2004,1,ICC,0.333333,0.35,0.55,0.2,0.2,CONV-A,others,0.333333
14516,12/8/2004,1,ICC,0.25,4.25,4.4,0.15,0.15,CONV-C,others,0.25
14541,12/8/2004,1,ICC,0.083333,20.1,20.3,0.2,0.2,MILL,LINE-4,0.083333
14575,12/8/2004,1,ICC,7.5,22.3,6,7.3,7.3,CCM-4,others,7.5
14599,12/8/2004,1,BC,0.166667,10.1,10.5,0.4,0.4,MILL,LINE-2,0.166667
14603,12/8/2004,1,ICC,0.5,0,0,0.3,0.3,BILLET MIL,S-5,0.5
14604,12/8/2004,1,ICC,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
14651,12/7/2004,1,ICC,0.333333,12.1,12.5,0.4,0.4,BAR MILL,LINE-1,0.333333
14699,12/7/2004,1,ICC,0.416667,16.45,17.1,0.25,0.25,CT-2,others,0.416667
14715,12/7/2004,1,ICC,0.083333,6.45,7.05,0.2,0.2,MILL,LINE-1,0.083333
14755,12/6/2004,1,ICC,1.583333,10.45,12.2,1.35,1.35,OT-2,others,1.583333
14880,12/6/2004,1,ICC,0.333333,0,0,0.2,0.2,MILL,RHS,0.333333
14881,12/6/2004,1,MCC,0.5,6,6.3,0.3,0.3,M/C-1,others,0.5
14882,12/6/2004,1,BC,0.416667,16.45,17.1,0.25,0.25,CONV-B,others,0.416667
14883,12/6/2004,1,BC,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
15011,12/5/2004,1,ICC,16,0,0,16,16,TBDB PLANT,others,16
15020,12/5/2004,1,ICC,0.333333,14.15,14.35,0.2,0.2,MILL,others,0.333333
15024,12/5/2004,1,ICC,0.083333,14.35,14.55,0.2,0.2,MILL,LINE-1,0.083333
15025,12/5/2004,1,ICC,0.125,17.5,18.2,0.3,0.3,MILL,LINE-1,0.125
15103,12/4/2004,1,ICC,4,0,0,4,4,PCM,M/C-1,4
15108,12/4/2004,1,BC,0.5,22.15,22.45,0.3,0.3,F/C-2,TH-7,0.5
15116,12/4/2004,1,ICC,0.666667,5.1,5.5,0.4,0.4,M/C-2,others,0.666667
15128,12/4/2004,1,BC,0.083333,2.15,2.35,0.2,0.2,MILL,LINE-4,0.083333
15172,12/3/2004,1,ICC,0.166667,2.05,2.15,0.1,0.1,MILL,others,0.166667
15205,12/3/2004,1,ICC,0.083333,0.15,0.2,0.05,0.05,MILL,others,0.083333
15206,12/3/2004,1,ICC,0.166667,22.4,22.5,0.1,0.1,MILL,others,0.166667
15238,12/3/2004,1,MCC,1.833333,10.4,12.3,1.5,1.5,CONV-A,LANCE,1.833333
15328,12/2/2004,1,ICC,0.5,3.3,4,0.3,0.3,CT-1,others,0.5
15345,12/2/2004,1,MCC,0.75,1.3,2.15,0.45,0.45,OT-1,others,0.75
15357,12/2/2004,1,MCC,0.833333,2.2,3.1,0.5,0.5,OT-3,others,0.833333
15379,12/2/2004,1,ICC,4,23,3,4,4,M/C-1,others,4
15382,12/2/2004,1,MCC,0.104167,18.45,19.1,0.25,0.25,MILL,LINE-2,0.104167
15437,12/1/2004,1,ICC,0.25,0,0,0.15,0.15,MILL,RHS,0.25
15505,12/1/2004,1,ICC,0.5,0,0,0.3,0.3,MILL,others,0.5
15534,12/1/2004,1,ICC,0.333333,0,0,0.2,0.2,MILL,others,0.333333
15535,12/1/2004,1,BC,1,0,0,1,1,MILL,S-20,1
15545,11/30/2004,1,MCC,0.5,22.15,22.45,0.3,0.3,GETS,TG-2,0.5
15584,11/30/2004,1,BC,0.166667,0,0,0.1,0.1,MILL,others,0.166667
15585,11/30/2004,1,MCC,0.166667,0,0,0.1,0.1,MILL,others,0.166667
15586,11/30/2004,1,BC,0.916667,17.1,18.05,0.55,0.55,MILL,others,0.916667
15668,11/30/2004,1,MCC,0.333333,13.15,13.35,0.2,0.2,MILL,others,0.333333
15670,11/30/2004,1,ICC,0.166667,0,0,0.1,0.1,MILL,LHS,0.166667
15684,11/29/2004,1,ICC,0.083333,11.2,11.4,0.2,0.2,MILL,LINE-3,0.083333
15714,11/29/2004,1,ICC,0.166667,10.3,10.4,0.1,0.1,MILL,others,0.166667
15802,11/29/2004,1,ICC,1.333333,13.4,15,1.2,1.2,CT-1,others,1.333333
15835,11/28/2004,1,MCC,2,19.3,21.3,2,2,CCM-1,others,2
15866,11/28/2004,1,BC,24,6,6,24,168,others,CHAMBER-1,24
15867,11/28/2004,1,ICC,8,6,14,8,8.2,OT-1,others,8
15889,11/28/2004,1,ICC,24,6,6,24,264,PCM,M/C-2,24
15944,11/27/2004,1,ICC,0.166667,0,0,0.1,0.1,MILL,others,0.166667
15988,11/27/2004,1,ICC,7.666667,6,13.4,7.4,8.15,CT-1,others,7.666667
15991,11/27/2004,1,BC,2.333333,19,21.2,2.2,2.2,CCM-6,others,2.333333
16074,11/27/2004,1,BC,0.333333,19.1,19.5,0.4,0.4,BAR MILL,LINE-2,0.333333
16075,11/27/2004,1,MCC,0.333333,18.3,19.1,0.4,0.4,BAR MILL,LINE-1,0.333333
16079,11/26/2004,1,ICC,0.333333,14,14.2,0.2,0.2,BAR MILL,others,0.333333
16130,11/26/2004,1,BC,12,6,18,12,12,PCM,M/C-3,12
16133,11/26/2004,1,ICC,6,0,6,6,6,PCM,M/C-4,6
16175,11/26/2004,1,MCC,0.333333,2.2,3,0.4,0.4,BAR MILL,LINE-2,0.333333
16207,11/25/2004,1,ICC,0.333333,10.15,10.35,0.2,0.2,M/C-1,B FEEDER,0.333333
16294,11/25/2004,1,ICC,1,0,0,1,1,MILL,RHS,1
16295,11/25/2004,1,BC,0.25,0,0,0.15,0.15,MILL,RHS,0.25
16296,11/25/2004,1,ICC,4,0,0,4,4,PCM,M/C-1,4
16298,11/25/2004,1,ICC,0.5,0.3,1,0.3,0.3,CONV-C,others,0.5
16307,11/25/2004,1,ICC,24,6,6,24,2832,others,STOVE-4,24
16316,11/25/2004,1,ICC,24,6,6,24,936,others,CHAMBER-6,24
16343,11/25/2004,1,BC,24,6,6,24,636,BOILER-1,others,24
16387,11/24/2004,1,BC,3.5,1.3,5,3.3,3.3,FK-2,others,3.5
16408,11/24/2004,1,MCC,0.666667,1.4,2.2,0.4,0.4,OT-1,others,0.666667
16410,11/24/2004,1,ICC,0.333333,22,22.4,0.4,0.4,BAR MILL,LINE-1,0.333333
16419,11/24/2004,1,BC,0.166667,2.25,2.35,0.1,0.1,CONV-A,others,0.166667
16552,11/23/2004,1,BC,13.083333,11.15,0.2,13.05,13.05,CT-1,others,13.083333
16601,11/23/2004,1,ICC,0.583333,5.25,6,0.35,0.35,CT-1,others,0.583333
16672,11/22/2004,1,ICC,0.333333,1,1.4,0.4,0.4,BAR MILL,LINE-1,0.333333
16677,11/22/2004,1,ICC,0.75,0,0,0.45,0.45,BILLET MIL,S-3,0.75
16678,11/22/2004,1,BC,0.083333,2.1,2.3,0.2,0.2,MILL,LINE-1,0.083333
16679,11/22/2004,1,ICC,0.166667,5.35,5.45,0.1,0.1,MILL,others,0.166667
16694,11/22/2004,1,MCC,0.083333,22.3,22.5,0.2,0.2,MILL,LINE-4,0.083333
16760,11/22/2004,1,ICC,4,0,0,4,4,PCM,M/C-4,4
16798,11/21/2004,1,ICC,0.666667,1.45,2.25,0.4,0.4,CONV-B,others,0.666667
16799,11/21/2004,1,BC,0.166667,3.4,3.5,0.1,0.1,MILL,others,0.166667
